session_id,user_id,duration,interactions,completion_rate,score,timestamp
session_001298,user_030,51.54352006526601,24.076702295551335,0.1623885517536928,83.42619224239273,2024-01-09 08:14:00
session_000091,user_045,47.0912177804488,23.979123893658404,0.7152694195592092,85.05047638488148,2024-01-09 10:04:00
session_000039,user_010,24.61444905480695,18.88269705755966,0.2155968604030498,99.34055559453583,2024-01-09 10:25:00
beneficial_session_000228,user_010,21.815269389782035,36.27850076603749,0.43413103573588063,99.81588833628382,2024-01-09 10:25:00
session_001309,user_006,24.31227449412954,12.660274326246535,0.247946333655414,85.47222916725322,2024-01-09 14:16:00
session_001048,user_004,26.008589049614084,4.137148310243556,0.348717466249083,76.04290193508834,2024-01-09 14:38:00
beneficial_session_000272,user_004,24.661939690191808,16.051980424876344,0.5118130350630421,99.85910305403787,2024-01-09 14:38:00
beneficial_session_000107,user_019,68.39743173671752,52.521048857165916,0.27826972558050045,99.64969050835245,2024-01-10 01:23:00
session_000661,user_019,67.45905862999817,29.375957589104193,0.13393467271683046,86.80212142040652,2024-01-10 01:23:00
session_000439,user_011,32.193557342513245,14.539038348132998,0.09914386811910496,79.52118390733904,2024-01-10 04:32:00
session_000967,user_090,53.24841515280084,20.743050278004137,0.627857233141064,91.60431608318525,2024-01-10 05:26:00
session_000734,user_062,42.51894139695789,21.77258682278651,0.11263858890715389,99.2661678064075,2024-01-10 09:58:00
session_001226,user_039,105.60072518501336,39.04957904890138,0.6352489567070757,99.76652286594206,2024-01-10 11:44:00
beneficial_session_000211,user_039,107.41933492918616,65.0651780335074,0.9198288843792952,99.68117112068403,2024-01-10 11:44:00
session_000180,user_092,34.37382914548114,17.821347170156113,0.2408185952247257,98.99400971607808,2024-01-10 15:14:00
beneficial_session_000086,user_086,9.067656508456357,26.875708951855003,0.2268896374595578,100.0,2024-01-10 17:51:00
session_001438,user_086,9.600101209980203,11.144988582044496,0.10664964037269749,83.92221273567941,2024-01-10 17:51:00
session_000773,user_073,15.769196027883298,13.447023494593944,0.19891327495221112,80.85240960003595,2024-01-10 20:12:00
session_000899,user_022,50.29578931910596,23.101545961322003,0.16484003615299542,30.173499552294036,2024-01-11 01:02:00
beneficial_session_000064,user_022,53.26877103798306,40.07190853547003,0.3116796267616838,42.98627458793782,2024-01-11 01:02:00
session_000387,user_076,7.015822270982664,4.0021284029877044,0.0988478026544662,93.29713742518516,2024-01-11 05:30:00
session_001486,user_065,11.77425517907302,7.364561095383567,0.1568125693242085,69.79247962082565,2024-01-11 06:53:00
beneficial_session_000015,user_031,15.99571944869656,15.976518010621234,0.2866491612897282,99.54124065806128,2024-01-11 07:13:00
session_001146,user_031,18.942166980112727,6.176058026221307,0.14476289237804693,92.41108560004513,2024-01-11 07:13:00
session_000673,user_027,66.5991933524065,26.41738116241088,0.9485751184297095,99.38736508270728,2024-01-11 07:45:00
session_000168,user_016,11.170648726878628,4.129058326354189,0.11401868067397244,62.18139740342314,2024-01-11 09:23:00
session_000169,user_093,29.242999058840248,8.645774413283654,0.3464866443225412,100.0,2024-01-11 11:13:00
session_000293,user_002,8.904587824667258,3.1441757034489837,0.11545528340600023,48.184709289732055,2024-01-11 11:34:00
session_000666,user_062,50.579768116912774,29.72283037286902,0.10384800492292953,88.3189335571009,2024-01-11 14:58:00
beneficial_session_000040,user_076,56.84308861534406,49.05449076401708,0.7491045954107423,88.08480057772951,2024-01-11 23:28:00
session_001305,user_076,53.15771219791989,28.40405255646428,0.48856515640713916,65.6269739818938,2024-01-11 23:28:00
session_000790,user_064,14.589774681124696,13.23641916520615,0.10494100808241003,77.29356070653917,2024-01-11 23:55:00
session_000222,user_041,14.56135867068284,4.78524041889194,0.1604485878210063,65.92572025869207,2024-01-12 07:30:00
beneficial_session_000132,user_041,15.859820977514882,13.6720870723406,0.33547128894935796,90.10221553529446,2024-01-12 07:30:00
session_000888,user_065,46.88647068949952,23.018766032722425,0.5912766774359517,91.83865227277197,2024-01-12 12:03:00
session_001051,user_033,84.48442542472188,34.5430892540145,0.8114826709798926,95.20522792935445,2024-01-12 12:28:00
beneficial_session_000289,user_018,4.995051677107833,30.207663310206943,0.17938410957930517,100.0,2024-01-12 13:23:00
session_000708,user_018,5.240331259658137,10.7823222255319,0.07318208607534879,72.95168537609825,2024-01-12 13:23:00
session_000195,user_026,65.43551626522867,29.65344465834733,0.44302146443281903,100.0,2024-01-12 22:27:00
session_000019,user_015,30.90230074218838,13.991826560847356,0.2453786036371046,84.6242420619026,2024-01-12 23:29:00
beneficial_session_000367,user_015,33.77955192064821,23.506931811572006,0.5192312872188373,100.0,2024-01-12 23:29:00
session_001345,user_029,13.053769297317478,17.19866020885027,0.18354895997494938,82.82008457555472,2024-01-13 01:06:00
session_000051,user_006,18.35320943311158,11.278633700002125,0.0933479449855861,89.83263574434687,2024-01-13 03:09:00
session_001050,user_026,82.43567459226897,36.675182881813946,0.516605484024409,81.85560959588315,2024-01-13 07:47:00
beneficial_session_000327,user_026,80.46399725897702,62.92038565573472,0.767064354398946,99.1252801544533,2024-01-13 07:47:00
session_000882,user_044,37.0277392139416,20.646800600496622,0.3847746834228627,72.35874781737628,2024-01-13 09:31:00
session_000538,user_045,61.344847834021735,28.845783054235042,0.5765727742660968,99.10910533255824,2024-01-13 10:15:00
session_001064,user_095,23.44884957145189,10.298526795159946,0.18948769326102102,56.58402375825664,2024-01-13 11:41:00
session_000775,user_071,7.939389596142251,9.388208533300835,0.0974937593748068,58.99338638293111,2024-01-13 20:21:00
session_000955,user_013,39.205226132943864,21.49507625964369,0.34642139697974544,89.37049064025864,2024-01-13 21:57:00
session_000157,user_022,57.60086052177519,22.51053926560004,0.15306306349756257,87.18883375805164,2024-01-14 02:40:00
session_001444,user_050,60.30449881362831,26.67627515077794,0.3419382949156257,78.739231293503,2024-01-14 05:14:00
session_000406,user_058,52.2162029200296,19.09081246361962,0.33420700905586553,73.95640201529295,2024-01-14 06:17:00
session_000403,user_047,21.1165848011843,12.646131029705352,0.3228910179859799,85.55398854728406,2024-01-14 06:33:00
session_000586,user_058,49.347135836014644,16.09457238374577,0.5366503161492951,90.00657527392788,2024-01-14 09:38:00
session_000728,user_053,46.98400041187426,21.680933209549305,0.3886374388703584,99.5095202022782,2024-01-14 12:32:00
session_000340,user_094,14.738261843709468,12.308675922632906,0.09857401896302433,85.9525531840016,2024-01-14 17:18:00
session_000679,user_012,44.23708019872852,26.858156365876294,0.465179146360439,81.4777608143089,2024-01-14 20:41:00
beneficial_session_000244,user_012,49.1306686931448,52.48161087241459,0.688431784508818,100.0,2024-01-14 20:41:00
session_000122,user_021,37.560327968980715,14.969849986114452,0.1552848408427928,83.66189436084144,2024-01-15 01:37:00
beneficial_session_000417,user_021,39.11870839363886,34.89681687842082,0.308350035540752,100.0,2024-01-15 01:37:00
session_000793,user_050,54.054324230948936,26.06747103183978,0.484620009194854,86.01102117600509,2024-01-15 02:42:00
beneficial_session_000165,user_050,55.310578765010064,44.39005729769204,0.751211221125597,100.0,2024-01-15 02:42:00
session_000838,user_088,24.79710336724108,19.623720035748114,0.08336735315407998,61.04765222060866,2024-01-15 03:33:00
session_001053,user_027,18.579765146239197,7.010948115504441,0.17140883748404637,99.28573792881323,2024-01-15 04:32:00
session_000460,user_079,25.142889659561426,18.121781725558808,0.09669549814678902,53.921869252530364,2024-01-15 09:22:00
session_001415,user_071,142.89740642182142,49.25575620120604,0.7181743500373448,97.80444688352948,2024-01-15 09:42:00
session_001017,user_035,36.18279836900668,24.076177454473864,0.25464637324281175,91.52147917133091,2024-01-15 14:08:00
session_000374,user_060,107.32442088800053,40.26707370474897,0.28063312528467393,91.25538891556592,2024-01-16 05:50:00
beneficial_session_000166,user_060,106.08994055839925,68.07249734381512,0.527045809029137,100.0,2024-01-16 05:50:00
session_000251,user_068,3.447624141715816,4.395956617807752,0.08873879181485035,72.10516334871481,2024-01-16 06:53:00
beneficial_session_000414,user_095,13.72511754973437,15.781494784891105,0.20635741909368707,99.86302924818972,2024-01-16 07:08:00
session_001496,user_095,14.290602569318002,8.630155033056194,0.12061032477080236,88.81980694200524,2024-01-16 07:08:00
session_001399,user_095,28.63630914776671,9.810892845299593,0.3127614564502678,84.18879067982094,2024-01-16 12:32:00
session_000558,user_063,22.044049502716174,8.640449786278259,0.2371357503397956,96.22306145694397,2024-01-16 15:54:00
beneficial_session_000293,user_063,22.832791085759187,19.479919377477582,0.3241066702537572,99.75568285793837,2024-01-16 15:54:00
session_000582,user_009,103.59304877443323,45.79496718496165,0.28922730888165105,85.05974908491582,2024-01-16 18:35:00
beneficial_session_000338,user_077,2.831414089101118,10.553891572509055,0.1779111309486136,100.0,2024-01-16 21:07:00
session_000993,user_077,7.330861581714265,1.8518983713180657,0.10917075204716414,86.40574620639072,2024-01-16 21:07:00
session_000927,user_091,13.672486391408539,11.011470034475298,0.15250565898451204,63.240112531849036,2024-01-16 22:08:00
beneficial_session_000119,user_072,14.342370323439003,20.994467369821976,0.26144570725330785,99.2024329025287,2024-01-16 23:20:00
session_000121,user_072,14.84057385941021,6.990320958390667,0.11220700265373032,96.81203238606724,2024-01-16 23:20:00
session_001426,user_096,15.607132516128061,3.1603267711276897,0.10604913622984762,66.23190102974512,2024-01-17 08:45:00
session_001410,user_083,26.239317649691458,20.550891699320225,0.25663411521032364,56.7577805804838,2024-01-17 09:44:00
session_000054,user_099,44.89248965649428,18.850724550874983,0.5510706238607792,99.36649665036215,2024-01-17 12:24:00
session_000347,user_033,57.09091234856573,15.15894534309699,0.14447542111981743,100.0,2024-01-17 12:31:00
session_000552,user_018,19.92229716319274,9.147544727127713,0.22843896945351264,93.04951119668993,2024-01-17 15:28:00
session_001026,user_028,31.468118808274195,18.58108294074325,0.08147273708831076,89.5709049839361,2024-01-17 17:03:00
session_001338,user_044,36.112894147370135,11.06157721890545,0.2967687050874627,71.48023940227918,2024-01-17 17:25:00
session_001266,user_004,21.20279197998143,11.78340477562099,0.19825595219826805,90.13861183687189,2024-01-17 18:06:00
beneficial_session_000098,user_004,22.5461945971557,24.549832251266725,0.32947080770703957,99.945869194431,2024-01-17 18:06:00
beneficial_session_000115,user_075,43.69999310702234,41.10912003538494,0.5824113379592822,99.88385640991956,2024-01-17 20:52:00
session_000516,user_075,42.80675827433192,16.530305858230577,0.4280493263613201,79.55211854025534,2024-01-17 20:52:00
session_001047,user_096,25.079874354656432,11.758932158578105,0.19399561923545067,78.62572843588532,2024-01-18 03:38:00
session_000799,user_009,16.563234345176753,5.644081774889497,0.11983955165437378,83.45630581813845,2024-01-18 07:49:00
beneficial_session_000432,user_009,21.17911385876685,21.101481720770217,0.2449101602556501,100.0,2024-01-18 07:49:00
session_000185,user_058,76.63406790225584,31.02752163722281,0.677379274973146,99.3366727425382,2024-01-18 08:22:00
beneficial_session_000175,user_068,7.59896231609256,27.15775934973688,0.3334566864027853,99.80068024192921,2024-01-18 11:15:00
session_000759,user_068,9.102037564780527,9.973394387178443,0.09790507592747452,96.37417865241818,2024-01-18 11:15:00
session_001446,user_066,18.358576037755668,14.344239651519128,0.10492830587261619,59.68900925202907,2024-01-18 14:55:00
session_001027,user_080,34.40171458076723,15.044358106963863,0.1561414453017688,68.55382758138498,2024-01-18 15:02:00
session_000753,user_072,25.803289875584046,14.739019923348083,0.3411103179805828,73.80181513623603,2024-01-18 16:34:00
session_000295,user_066,19.64840402108611,9.896369431494604,0.31560802582210373,68.15209440365425,2024-01-18 16:41:00
session_000540,user_043,30.361298484048145,17.537449252938714,0.2580815647347182,84.50984998964137,2024-01-18 17:13:00
session_000075,user_024,83.62123208986404,40.96663998164023,0.3098030243171606,82.30110933860455,2024-01-18 17:49:00
session_000127,user_047,46.32451440381281,26.359009493823812,0.7449258988730982,82.32814647342184,2024-01-18 21:55:00
session_000138,user_061,17.92725056135065,12.060135291999384,0.1217846302697769,59.820462927381975,2024-01-19 00:29:00
session_001082,user_013,48.18956915364647,21.44063839855696,0.11964223730250599,94.724886113123,2024-01-19 06:51:00
session_000891,user_012,15.853859421132636,8.479161189727714,0.09139344475024244,60.02750391367229,2024-01-19 12:32:00
session_000815,user_007,37.672330684677824,13.22544354875849,0.49869901464779587,58.88142962256127,2024-01-19 14:11:00
beneficial_session_000445,user_038,19.082305226240603,25.421187673421283,0.24609041590288833,99.8348173346085,2024-01-19 14:29:00
session_000833,user_038,16.675546795754826,10.209185920288537,0.09478798413319324,74.85727398778822,2024-01-19 14:29:00
session_000140,user_075,35.00344887257456,18.903045007974168,0.41684249710457927,98.47449878416967,2024-01-19 17:13:00
beneficial_session_000125,user_075,35.25544070600988,41.81427836330121,0.586753615279166,100.0,2024-01-19 17:13:00
session_000348,user_027,14.514650863353676,10.972940539117102,0.10126265953744837,78.61829897850517,2024-01-19 18:40:00
session_000503,user_017,40.3852361953133,20.13157157154108,0.33636307854347147,88.49265399519737,2024-01-20 04:48:00
session_000699,user_018,97.44826087670987,33.60931832481454,0.36815093407135285,98.87050817328614,2024-01-20 09:54:00
session_000630,user_088,44.3404329408786,12.567846350462345,0.611360751104575,64.01829803931673,2024-01-20 10:36:00
session_001162,user_023,12.103927141813525,11.027796559622601,0.17847084938303415,67.59769246002153,2024-01-20 10:38:00
session_001195,user_096,27.88082375888124,13.626514933956463,0.29399798895997525,71.09573357699428,2024-01-20 11:16:00
session_001442,user_005,30.6311738000334,21.83481120168058,0.23312085027618232,100.0,2024-01-20 18:23:00
session_001114,user_100,28.593718697800174,15.069295551893388,0.3513604848283869,99.96716283699267,2024-01-20 21:03:00
session_001149,user_078,43.37730435080662,10.038018685702683,0.15181524173113228,72.0190803609501,2024-01-20 21:59:00
session_000243,user_073,77.41143587652451,31.44272559911719,0.39248492973054094,94.72136142628902,2024-01-20 22:18:00
session_000164,user_040,47.97120298990879,13.10999955076168,0.5074931379515148,75.27847340899432,2024-01-20 22:57:00
session_000738,user_033,33.246773030373575,16.21006992886251,0.2710286302650868,83.436487699837,2024-01-21 00:16:00
session_000843,user_001,20.83212813766849,13.181128513333723,0.15137050134512214,77.6108394853322,2024-01-21 08:12:00
beneficial_session_000371,user_001,13.770345299910801,27.900459865653563,0.23103315851545117,99.4073323366189,2024-01-21 10:38:00
session_000562,user_001,13.530686563061684,9.378940258115923,0.12097851867040166,83.58366631936033,2024-01-21 10:38:00
session_000730,user_064,147.69787080031986,67.21056218989267,0.5297746694202586,98.73017833602857,2024-01-21 11:14:00
session_000783,user_073,93.99489867530917,27.376672392208352,0.1864081391173973,79.74383634531551,2024-01-21 13:38:00
session_000131,user_078,50.71805548508846,26.138444488748682,0.3462864825518657,94.84080943816492,2024-01-21 13:42:00
session_000273,user_083,29.69957657996079,13.234981441712373,0.27808376564990334,85.84999936143811,2024-01-21 15:01:00
session_001159,user_095,36.49878561490622,17.58598879752935,0.1594065987910987,99.48304410005508,2024-01-21 16:47:00
session_000465,user_018,42.449136366791855,12.381854017594218,0.34237971749397733,88.50472252935506,2024-01-21 19:55:00
session_001137,user_059,17.061008495443218,5.5408688981780125,0.19292800692377662,78.60619391520866,2024-01-21 20:54:00
beneficial_session_000196,user_082,56.822084414688,35.182469526605935,0.7276798640339818,98.64125119778032,2024-01-22 01:09:00
session_000608,user_082,58.90852445611063,17.094570848182848,0.5762303102183421,98.77005244110785,2024-01-22 01:09:00
session_000579,user_040,52.228642688834825,19.903649609653975,0.17148311613325398,100.0,2024-01-22 02:27:00
session_001228,user_005,13.535343399886125,6.947798325247636,0.08301404965407524,79.59425367311623,2024-01-22 03:49:00
session_001244,user_059,4.861373048259997,10.513779047196127,0.10712469189903032,72.04344434725539,2024-01-22 03:53:00
session_000723,user_069,53.61991060546149,24.334478143374856,0.6514448405817895,99.90970757058797,2024-01-22 05:17:00
session_000351,user_019,5.091180209217291,10.017497923979356,0.09628208089335145,60.42062529947512,2024-01-22 07:07:00
beneficial_session_000118,user_019,3.614093581977328,23.376164509625355,0.2608196799659117,78.82493794183277,2024-01-22 07:07:00
session_001172,user_018,97.27182028771203,32.34966802775084,0.5066676471382557,87.2185397186524,2024-01-22 08:09:00
session_001405,user_071,44.240892597261606,18.747768656626313,0.5568551646076425,99.21384096907427,2024-01-22 09:05:00
beneficial_session_000439,user_071,45.4707035116017,43.88449449046394,0.792583066190331,100.0,2024-01-22 09:05:00
session_000689,user_004,76.42986594478376,20.20541170315124,0.60213677326428,99.97074105702936,2024-01-22 09:35:00
session_001353,user_037,72.13448345498688,26.42023777492689,0.7917279520286732,93.65269028844558,2024-01-22 11:42:00
session_000752,user_074,38.448909433494194,14.918150356571207,0.16034858961503673,94.3469426373731,2024-01-22 16:23:00
session_001467,user_002,69.75330850402177,23.58143620609247,0.6396573058089324,51.65766846717107,2024-01-22 18:06:00
beneficial_session_000341,user_002,68.3985998513141,39.60117375765071,0.9131077812534476,73.9361469381548,2024-01-22 18:06:00
session_001499,user_014,84.85688458623697,35.40268894687226,0.6480672408588368,99.15462454731295,2024-01-22 18:37:00
beneficial_session_000158,user_014,88.86969747999929,64.79992330451233,0.9394092459178901,99.1128189689323,2024-01-22 18:37:00
session_001277,user_022,21.462130767450454,8.750803218287222,0.13384776165074697,65.01334112558571,2024-01-22 21:08:00
session_000782,user_074,79.23837838463412,31.955314209140568,0.49075813587708306,96.19054337038574,2024-01-22 23:27:00
session_000074,user_022,55.97178560911713,21.75645239903132,0.8140310715541107,89.33989386155012,2024-01-22 23:31:00
beneficial_session_000380,user_047,34.05460309877191,32.12235145736895,0.6972700891060208,100.0,2024-01-22 23:57:00
session_001187,user_047,37.57885150099065,16.982279006464527,0.5391954165433496,99.83739615504587,2024-01-22 23:57:00
session_001179,user_100,141.51406399350992,46.991692999239504,0.8668616607958431,100.0,2024-01-23 05:27:00
session_000398,user_011,74.56657966210534,34.73724646732193,0.3029312439384883,100.0,2024-01-23 10:16:00
session_001413,user_045,19.295952959483486,8.400824824888302,0.18291092273845527,72.90322723155217,2024-01-23 13:07:00
session_001448,user_054,6.857141963264997,2.096319070949882,0.09025820567433926,81.71532365127965,2024-01-23 17:29:00
session_000965,user_089,24.351742767235457,13.962224027678136,0.30095008912461935,78.51424906442662,2024-01-23 20:36:00
beneficial_session_000070,user_089,23.02192639792159,32.49002043408997,0.4770522471883918,100.0,2024-01-23 20:36:00
session_000007,user_051,22.641838158904164,12.800349583100255,0.14436673025002633,76.34331152746225,2024-01-24 06:14:00
session_000384,user_022,89.23368272866726,38.860963192519414,0.16385781158023885,78.7462886452739,2024-01-24 07:43:00
session_000219,user_043,125.19106249014938,39.192804181716554,0.6976380144931401,87.2109875745761,2024-01-24 07:43:00
session_000879,user_019,24.58162854337754,15.098467262339788,0.30255061470114775,58.51478592188812,2024-01-24 12:32:00
beneficial_session_000360,user_019,23.851582335269093,31.046710080832796,0.4870470753087936,80.13648495480834,2024-01-24 12:32:00
session_000455,user_053,33.361729330043964,12.564277247426004,0.17678755000414972,76.73459928471824,2024-01-24 13:06:00
session_000663,user_040,8.541628211320118,7.135872475173186,0.08890056024739695,82.42419303033472,2024-01-24 19:38:00
session_001358,user_085,60.8479525547328,25.20305021446994,0.6939790927829069,84.82381728386397,2024-01-25 00:13:00
beneficial_session_000207,user_023,46.438964744948066,42.9581679390323,0.29752134234473904,99.3019721142096,2024-01-25 01:18:00
session_000871,user_023,46.958421864543354,20.45890064760677,0.10728142816834527,87.79353703575975,2024-01-25 01:18:00
session_001322,user_052,7.106067707651933,4.775541320082683,0.10254797000442432,91.12713300278648,2024-01-25 04:48:00
session_000521,user_080,128.3251857788532,54.46596225829094,0.3663232939350374,100.0,2024-01-25 07:56:00
session_000575,user_006,62.925945575995264,26.989203861307637,0.7497956656721176,98.67055516156829,2024-01-25 10:27:00
beneficial_session_000287,user_043,8.297077940295873,19.405859614270106,0.22409087173426545,99.55965456260537,2024-01-25 16:09:00
session_001129,user_043,11.335231182972372,7.2178921939565726,0.13887333047060618,87.96309977328029,2024-01-25 16:09:00
session_001145,user_077,8.86588530293731,9.263030201417742,0.10034072259792372,75.03319560315529,2024-01-25 16:58:00
session_000681,user_057,81.75385828700882,31.867922670639246,0.6190097980691074,97.11545195716027,2024-01-25 17:43:00
beneficial_session_000220,user_057,81.87115919912702,54.48564678561958,0.8617759257432782,100.0,2024-01-25 17:43:00
session_000098,user_050,46.14345128107439,21.304860166607625,0.6594620846143389,96.89828230504394,2024-01-25 21:27:00
session_000580,user_091,81.29220638650688,22.494251969282658,0.3071076740968781,94.60650930201767,2024-01-25 23:47:00
